County,Precinct,First Expression,Final Expression,SDE
,UNIVERSITY HEIGHTS,0,0,0
,SCOTT TWP-WEST BRANCH,6,1,0
,CLEAR CREEK/TIFFIN,1,6,0
,CORALVILLE 02,2,0,0
,NORTH LIBERTY 03 (PW),0,8,0
,NORTH LIBERTY 01,0,13,0
,IOWA CITY 08,0,0,0
,NORTH LIBERTY 02,2,0,0
,CORALVILLE 06,0,19,0
,CORALVILLE 07,0,0,0
,NORTH LIBERTY 05,0,0,0
,NORTH LIBERTY 04,0,0,0
,IOWA CITY 24,0,0,0
,CORALVILLE 05,2,0,0
,IOWA CITY 15,0,0,0
,IOWA CITY 13,0,0,0
,IOWA CITY 22,0,0,0
,IOWA CITY 14,0,0,0
,IOWA CITY 04,0,15,0
,IOWA CITY 06,2,0,0
,CORALVILLE 04,0,0,0
,IOWA CITY 10/ELSW,1,1,0
,IOWA CITY 01,0,0,0
,IOWA CITY 07,0,0,0
,NL06/MADISON /CCN,0,0,0
,Total,51,113,0
Jones,OX-OXFORD,0,0,0
,FV-FAIRVIEW,1,1,0
,ANS-ANAMOSA SOUTH/JACKSON,2,0,0
,GF-GREENFIELD,0,0,0
,RLWS-RICHLAND WASHINGTON,0,0,0
,SGMC-SC GRV/MADISON/CLAY,0,0,0
,MN2-MONTICELLO 2,0,0,0
,MN3-MONTICELLO 3,0,0,0
,MN4-MONTICELLO 4,0,0,0
,CGLW-CASTLE GRV/LOV/WAYN,0,0,0
,MN1-MONTICELLO 1,0,3,0
,ANN-ANAMOSA NORTH/CASS,0,0,0
,ROHA-ROME/HALE,0,0,0
,Total,3,4,0
Keokuk,Lafayette/Clear Creek,0,0,0
,English River/Liberty,0,2,0
,Sigourney 4th Ward,0,0,0
,Sigourney 3rd Ward,0,0,0
,Sigourney 1st Ward,0,2,0
,Jackson,0,0,0
,Warren,0,0,0
,Richland,0,0,0
,Sigourney/Plank/Van Buren,0,0,0
,Adams,0,1,0
,Sigourney 2nd Ward,0,0,0
,Benton/Steady Run,0,0,0
,Prairie,0,0,0
,What Cheer/Washington,1,0,0
,Total,1,5,0
Kossuth,AL3,0,0,0
,AL1,0,0,0
,HB- LY- LN- SF,0,0,0
,BT- FT- UN,0,0,0
,IV- PC,0,0,0
,LC,1,1,0
,UN,0,0,0
,AL4,1,0,0
,GF- WM,1,0,0
,EG- GT- HS- SW,0,0,0
,PC,0,0,0
,CR- IV- RV,0,0,0
,AL2,0,0,0
,GW- SN,0,0,0
,LV- SM,0,0,0
,GM- RM,0,0,0
,BF- PT,0,0,0
,Total,3,1,0
Lee,Fort Madison 5,0,0,0
,Keokuk 2,0,0,0
,Montrose,2,0,0
,Franklin/Cedar/Marion/Harison,3,5,0
,Fort Madison 2,0,0,0
,Charleston/DSM/Van Buren,0,0,0
,Keokuk 1,0,0,0
,Keokuk 3,3,0,0
,Jefferson,5,5,0
,Keokuk 4,0,0,0
,Keokuk 5,0,0,0
,Keokuk 7,0,0,0
,Green Bay/Washington,0,0,0
,Keokuk 6,0,0,0
,Fort Madison 4,0,0,0
,Fort Madison 1,0,0,0
,Total,13,10,0
Linn,Linn,0,0,0
,Marion township,0,0,0
,Robins,0,0,0
,College,0,0,0
,Monroe 1,3,0,0
,Cedar Rapids 11,0,0,0
,Monroe 2,0,0,0
,Boulder,1,1,0
,Spring Grove,0,0,0
,Fayette,0,0,0
,Marion 14,0,5,0
,Fairfax Township,0,0,0
,Hiawatha4,0,0,0
,Otter Creek,2,0,0
,Grant,0,0,0
,Clinton,0,0,0
,Buffalo,0,0,0
,Cedar Rapids 21,0,0,0
,Mount Vernon South,2,36,0
,Cedar Rapids 34,2,0,0
,Cedar Rapids 38,0,2,0
,Cedar Rapids 26,0,0,0
,Cedar Rapids 17,4,0,0
,Cedar Rapids 33,2,0,0
,Cedar Rapids 13,2,2,0
,Cedar Rapids 06,0,0,0
,Marion 06,0,0,0
,Franklin,1,0,0
,Marion 05,5,18,0
,Marion 01,0,0,0
,Cedar Rapids 29,0,0,0
,Cedar Rapids 10,0,0,0
,Hiawatha 1,0,0,0
,Cedar Rapids 37,1,0,0
,Cedar Rapids 20,0,0,0
,Cedar Rapids 02,1,1,0
,Cedar Rapids 05,0,0,0
,Cedar Rapids 35,0,0,0
,Marion 08,0,0,0
,Marion 13,0,0,0
,Cedar Rapids 08,0,0,0
,Cedar Rapids 36,1,0,0
,Cedar Rapids 32,2,2,0
,Cedar Rapids 42,3,0,0
,Hiawatha 2,1,0,0
,Cedar Rapids 09,0,9,0
,Marion 10,0,0,0
,Marion 09,0,0,0
,Cedar Rapids 22,0,0,0
,Cedar Rapids 16,0,0,0
,Cedar Rapids 41,8,0,0
,Cedar Rapids 27,0,0,0
